AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Biology,Historically Underperforming,11,33,15.2,45.5,33.3,6.1
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Literature,All Students,11,116,9.5,85.3,4.3,0.9
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Literature,Historically Underperforming,11,33,12.1,75.8,9.1,3.0
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Algebra I,All Students,11,128,26.6,43.0,25.0,5.5
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Algebra I,Historically Underperforming,11,53,13.2,37.7,37.7,11.3
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Biology,All Students,11,128,20.3,43.8,27.3,8.6
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Biology,Historically Underperforming,11,53,9.4,35.8,37.7,17.0
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Literature,All Students,11,128,11.7,64.8,19.5,3.9
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Literature,Historically Underperforming,11,53,1.9,56.6,32.1,9.4
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Algebra I,All Students,11,79,5.1,49.4,41.8,3.8
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Algebra I,Historically Underperforming,11,44,4.5,40.9,47.7,6.8
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Biology,All Students,11,79,10.1,54.4,32.9,2.5
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Biology,Historically Underperforming,11,44,6.8,54.5,36.4,2.3
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Literature,All Students,11,79,3.8,74.7,17.7,3.8
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Literature,Historically Underperforming,11,44,2.3,72.7,18.2,6.8
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Algebra I,All Students,11,49,6.1,49.0,30.6,14.3
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Algebra I,Historically Underperforming,11,34,2.9,38.2,41.2,17.6
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Biology,All Students,11,50,18.0,46.0,18.0,18.0
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Biology,Historically Underperforming,11,35,5.7,51.4,20.0,22.9
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Literature,All Students,11,51,5.9,58.8,21.6,13.7
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Literature,Historically Underperforming,11,36,5.6,47.2,27.8,19.4
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Algebra I,All Students,11,134,35.8,43.3,14.9,6.0
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Algebra I,Historically Underperforming,11,59,18.6,45.8,22.0,13.6
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Biology,All Students,11,134,26.9,46.3,20.9,6.0
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Biology,Historically Underperforming,11,59,15.3,42.4,28.8,13.6
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Literature,All Students,11,135,10.4,70.4,15.6,3.7
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Literature,Historically Underperforming,11,59,5.1,64.4,22.0,8.5
108112607,000005288,CAMBRIA,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,Algebra I,All Students,11,3,,,,
108112607,000005288,CAMBRIA,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,Algebra I,Historically Underperforming,11,2,,,,
108112607,000005288,CAMBRIA,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,Biology,All Students,11,2,,,,
108112607,000005288,CAMBRIA,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,Biology,Historically Underperforming,11,1,,,,
108112607,000005288,CAMBRIA,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,Literature,All Students,11,2,,,,
108112607,000005288,CAMBRIA,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,Literature,Historically Underperforming,11,1,,,,
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Algebra I,All Students,11,155,8.4,36.1,42.6,12.9
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Algebra I,Historically Underperforming,11,140,8.6,35.7,44.3,11.4
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Biology,All Students,11,153,5.2,26.1,41.8,26.8
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Biology,Historically Underperforming,11,139,4.3,25.2,42.4,28.1
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Literature,All Students,11,155,3.2,57.4,24.5,14.8
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Literature,Historically Underperforming,11,140,2.9,57.1,23.6,16.4
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Algebra I,All Students,11,14,0.0,21.4,35.7,42.9
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Algebra I,Historically Underperforming,11,11,0.0,18.2,27.3,54.5
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Biology,All Students,11,13,0.0,15.4,30.8,53.8
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Biology,Historically Underperforming,11,11,0.0,9.1,27.3,63.6
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Literature,All Students,11,14,0.0,28.6,21.4,50.0
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Literature,Historically Underperforming,11,11,0.0,18.2,18.2,63.6
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Algebra I,All Students,11,65,24.6,49.2,23.1,3.1
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Algebra I,Historically Underperforming,11,30,20.0,36.7,36.7,6.7
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Biology,All Students,11,65,24.6,41.5,23.1,10.8
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Biology,Historically Underperforming,11,31,12.9,41.9,22.6,22.6
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Literature,All Students,11,65,6.2,58.5,27.7,7.7
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Literature,Historically Underperforming,11,30,0.0,50.0,36.7,13.3
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Algebra I,All Students,11,126,46.8,41.3,11.1,0.8
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Algebra I,Historically Underperforming,11,55,30.9,49.1,18.2,1.8
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Biology,All Students,11,127,29.9,49.6,18.1,2.4
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Biology,Historically Underperforming,11,55,18.2,54.5,23.6,3.6
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Literature,All Students,11,127,21.3,67.7,10.2,0.8
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Literature,Historically Underperforming,11,55,10.9,74.5,12.7,1.8
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Algebra I,All Students,11,72,12.5,63.9,16.7,6.9
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Algebra I,Historically Underperforming,11,36,11.1,52.8,22.2,13.9
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Biology,All Students,11,73,17.8,46.6,26.0,9.6
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Biology,Historically Underperforming,11,36,11.1,41.7,27.8,19.4
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Literature,All Students,11,73,5.5,74.0,12.3,8.2
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Literature,Historically Underperforming,11,36,2.8,63.9,16.7,16.7
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Algebra I,All Students,11,110,50.0,28.2,16.4,5.5
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Algebra I,Historically Underperforming,11,34,35.3,14.7,32.4,17.6
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Biology,All Students,11,110,29.1,47.3,13.6,10.0
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Biology,Historically Underperforming,11,34,17.6,35.3,17.6,29.4
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Literature,All Students,11,109,17.4,69.7,9.2,3.7
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Literature,Historically Underperforming,11,34,11.8,52.9,23.5,11.8
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP JSHS,Algebra I,All Students,11,104,26.0,42.3,18.3,13.5
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP JSHS,Algebra I,Historically Underperforming,11,31,16.1,12.9,25.8,45.2
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP JSHS,Biology,All Students,11,104,33.7,35.6,22.1,8.7
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP JSHS,Biology,Historically Underperforming,11,31,19.4,6.5,48.4,25.8
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP JSHS,Literature,All Students,11,104,12.5,67.3,14.4,5.8
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP JSHS,Literature,Historically Underperforming,11,31,3.2,45.2,32.3,19.4
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Algebra I,All Students,11,44,4.5,50.0,34.1,11.4
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Algebra I,Historically Underperforming,11,29,3.4,41.4,37.9,17.2
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Biology,All Students,11,44,9.1,54.5,29.5,6.8
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Biology,Historically Underperforming,11,29,6.9,55.2,27.6,10.3
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Literature,All Students,11,44,0.0,70.5,22.7,6.8
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Literature,Historically Underperforming,11,29,0.0,62.1,27.6,10.3
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Algebra I,All Students,11,80,10.0,58.8,30.0,1.3
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Algebra I,Historically Underperforming,11,36,5.6,52.8,38.9,2.8
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Biology,All Students,11,80,20.0,46.3,25.0,8.8
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Biology,Historically Underperforming,11,36,11.1,33.3,38.9,16.7
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Literature,All Students,11,80,3.8,73.8,18.8,3.8
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Literature,Historically Underperforming,11,36,0.0,63.9,30.6,5.6
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Algebra I,All Students,11,127,10.2,56.7,27.6,5.5
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Algebra I,Historically Underperforming,11,66,6.1,45.5,37.9,10.6
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Biology,All Students,11,125,20.8,52.8,16.8,9.6
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Biology,Historically Underperforming,11,64,14.1,48.4,18.8,18.8
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Literature,All Students,11,128,6.3,71.1,17.2,5.5
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Literature,Historically Underperforming,11,67,4.5,62.7,22.4,10.4
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Algebra I,All Students,11,161,19.9,44.1,26.1,9.9
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Algebra I,Historically Underperforming,11,72,6.9,36.1,36.1,20.8
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Biology,All Students,11,160,25.6,42.5,21.3,10.6
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Biology,Historically Underperforming,11,71,8.5,35.2,33.8,22.5
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Literature,All Students,11,161,9.9,62.1,21.1,6.8
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Literature,Historically Underperforming,11,72,2.8,48.6,33.3,15.3
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Algebra I,All Students,11,105,21.0,54.3,18.1,6.7
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Algebra I,Historically Underperforming,11,33,12.1,39.4,27.3,21.2
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Biology,All Students,11,105,13.3,56.2,19.0,11.4
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Biology,Historically Underperforming,11,32,3.1,46.9,21.9,28.1
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Literature,All Students,11,106,8.5,73.6,9.4,8.5
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Literature,Historically Underperforming,11,33,6.1,54.5,18.2,21.2
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Algebra I,All Students,11,104,1.9,18.3,52.9,26.9
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Algebra I,Historically Underperforming,11,99,1.0,17.2,54.5,27.3
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Biology,All Students,11,103,3.9,21.4,44.7,30.1
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Biology,Historically Underperforming,11,98,3.1,21.4,43.9,31.6
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Literature,All Students,11,103,4.9,43.7,38.8,12.6
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Literature,Historically Underperforming,11,97,4.1,45.4,38.1,12.4
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Algebra I,All Students,11,45,35.6,37.8,17.8,8.9
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Algebra I,Historically Underperforming,11,21,19.0,38.1,23.8,19.0
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Biology,All Students,11,45,13.3,48.9,31.1,6.7
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Biology,Historically Underperforming,11,21,0.0,52.4,33.3,14.3
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Literature,All Students,11,43,4.7,69.8,18.6,7.0
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Literature,Historically Underperforming,11,19,0.0,57.9,26.3,15.8
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Algebra I,All Students,11,131,16.0,65.6,14.5,3.8
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Algebra I,Historically Underperforming,11,56,14.3,50.0,26.8,8.9
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Biology,All Students,11,132,25.0,53.0,16.7,5.3
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Biology,Historically Underperforming,11,56,17.9,44.6,25.0,12.5
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Literature,All Students,11,130,10.8,67.7,16.9,4.6
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Literature,Historically Underperforming,11,55,3.6,60.0,27.3,9.1
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Algebra I,All Students,11,194,19.6,57.2,19.1,4.1
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Algebra I,Historically Underperforming,11,48,6.3,52.1,25.0,16.7
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Biology,All Students,11,190,23.7,47.4,24.7,4.2
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Biology,Historically Underperforming,11,46,13.0,32.6,45.7,8.7
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Literature,All Students,11,190,8.4,65.3,22.6,3.7
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Literature,Historically Underperforming,11,46,2.2,54.3,32.6,10.9
110141607,000005094,CENTRE,CENTRAL PA INST OF SCIENCE & TEC,CENTRAL PA INST OF SCIENCE & TEC,Algebra I,All Students,11,3,,,,
110141607,000005094,CENTRE,CENTRAL PA INST OF SCIENCE & TEC,CENTRAL PA INST OF SCIENCE & TEC,Algebra I,Historically Underperforming,11,2,,,,
110141607,000005094,CENTRE,CENTRAL PA INST OF SCIENCE & TEC,CENTRAL PA INST OF SCIENCE & TEC,Biology,All Students,11,4,,,,
110141607,000005094,CENTRE,CENTRAL PA INST OF SCIENCE & TEC,CENTRAL PA INST OF SCIENCE & TEC,Biology,Historically Underperforming,11,3,,,,
110141607,000005094,CENTRE,CENTRAL PA INST OF SCIENCE & TEC,CENTRAL PA INST OF SCIENCE & TEC,Literature,All Students,11,4,,,,
110141607,000005094,CENTRE,CENTRAL PA INST OF SCIENCE & TEC,CENTRAL PA INST OF SCIENCE & TEC,Literature,Historically Underperforming,11,3,,,,
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Algebra I,All Students,11,109,24.8,61.5,11.0,2.8
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Algebra I,Historically Underperforming,11,45,11.1,66.7,15.6,6.7
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Biology,All Students,11,109,44.0,39.4,14.7,1.8
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Biology,Historically Underperforming,11,45,26.7,46.7,22.2,4.4
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Literature,All Students,11,109,22.0,68.8,7.3,1.8
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Literature,Historically Underperforming,11,45,13.3,66.7,15.6,4.4
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Algebra I,All Students,11,520,55.4,28.5,13.3,2.9
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Algebra I,Historically Underperforming,11,131,29.0,30.5,31.3,9.2
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Biology,All Students,11,529,44.2,35.7,15.3,4.7
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Biology,Historically Underperforming,11,132,19.7,40.2,25.8,14.4
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Literature,All Students,11,516,29.8,53.3,13.8,3.1
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Literature,Historically Underperforming,11,123,9.8,53.7,26.8,9.8
124150002,000007691,CHESTER,21ST CENTURY CYBER CS,21ST CENTURY CYBER CS,Algebra I,All Students,11,139,18.0,54.7,23.7,3.6
124150002,000007691,CHESTER,21ST CENTURY CYBER CS,21ST CENTURY CYBER CS,Algebra I,Historically Underperforming,11,29,10.3,41.4,37.9,10.3
124150002,000007691,CHESTER,21ST CENTURY CYBER CS,21ST CENTURY CYBER CS,Biology,All Students,11,138,18.1,44.9,28.3,8.7
124150002,000007691,CHESTER,21ST CENTURY CYBER CS,21ST CENTURY CYBER CS,Biology,Historically Underperforming,11,27,11.1,44.4,18.5,25.9
124150002,000007691,CHESTER,21ST CENTURY CYBER CS,21ST CENTURY CYBER CS,Literature,All Students,11,138,6.5,76.8,15.2,1.4
124150002,000007691,CHESTER,21ST CENTURY CYBER CS,21ST CENTURY CYBER CS,Literature,Historically Underperforming,11,28,7.1,60.7,25.0,7.1
125230001,000007824,CHESTER,ACHIEVEMENT HOUSE CS,ACHIEVEMENT HOUSE CS,Algebra I,All Students,11,83,6.0,10.8,39.8,43.4
125230001,000007824,CHESTER,ACHIEVEMENT HOUSE CS,ACHIEVEMENT HOUSE CS,Algebra I,Historically Underperforming,11,70,5.7,10.0,38.6,45.7
125230001,000007824,CHESTER,ACHIEVEMENT HOUSE CS,ACHIEVEMENT HOUSE CS,Biology,All Students,11,84,4.8,15.5,34.5,45.2
125230001,000007824,CHESTER,ACHIEVEMENT HOUSE CS,ACHIEVEMENT HOUSE CS,Biology,Historically Underperforming,11,71,1.4,12.7,35.2,50.7
125230001,000007824,CHESTER,ACHIEVEMENT HOUSE CS,ACHIEVEMENT HOUSE CS,Literature,All Students,11,82,2.4,41.5,32.9,23.2
125230001,000007824,CHESTER,ACHIEVEMENT HOUSE CS,ACHIEVEMENT HOUSE CS,Literature,Historically Underperforming,11,69,0.0,39.1,36.2,24.6
126510020,000007858,CHESTER,AGORA CYBER CS,AGORA CYBER CS,Algebra I,All Students,11,499,3.8,23.0,48.3,24.8
126510020,000007858,CHESTER,AGORA CYBER CS,AGORA CYBER CS,Algebra I,Historically Underperforming,11,351,3.1,19.7,47.3,29.9
126510020,000007858,CHESTER,AGORA CYBER CS,AGORA CYBER CS,Biology,All Students,11,497,5.4,25.8,40.0,28.8
126510020,000007858,CHESTER,AGORA CYBER CS,AGORA CYBER CS,Biology,Historically Underperforming,11,349,4.0,22.9,41.0,32.1
126510020,000007858,CHESTER,AGORA CYBER CS,AGORA CYBER CS,Literature,All Students,11,499,1.4,51.1,32.7,14.8
126510020,000007858,CHESTER,AGORA CYBER CS,AGORA CYBER CS,Literature,Historically Underperforming,11,350,1.1,44.3,36.9,17.7
124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Algebra I,All Students,11,71,19.7,40.8,29.6,9.9
124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Algebra I,Historically Underperforming,11,28,7.1,28.6,46.4,17.9
124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Biology,All Students,11,72,22.2,50.0,13.9,13.9
124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Biology,Historically Underperforming,11,28,7.1,35.7,28.6,28.6
124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Literature,All Students,11,74,14.9,55.4,20.3,9.5
124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Literature,Historically Underperforming,11,30,6.7,40.0,33.3,20.0
124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Algebra I,All Students,11,431,41.8,37.8,16.2,4.2
124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Algebra I,Historically Underperforming,11,131,20.6,37.4,29.0,13.0
124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Biology,All Students,11,431,33.9,40.6,18.1,7.4
124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Biology,Historically Underperforming,11,130,10.8,40.8,27.7,20.8
124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Literature,All Students,11,433,12.0,71.4,11.5,5.1
124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Literature,Historically Underperforming,11,130,1.5,58.5,24.6,15.4
124151607,000007860,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COOUNTY TECH COLLEGE HS,Algebra I,All Students,11,8,,,,
124151607,000007860,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COOUNTY TECH COLLEGE HS,Algebra I,Historically Underperforming,11,6,,,,
